Line,Column,Level,Category,Name,CWEs,,,,,,,,
398,22,1,buffer,strlen,,,,,,,,,
2621,89,1,buffer,strlen,,,,,,,,,
1224,24,1,buffer,strlen,,,4b5bde0262044f5159aba8b0147f91009ef8de3d3fc2a2f0d9be1daf5b8cecd9,,,,,,
7786,6,1,buffer,strlen,,,,,,,,,
417,18,1,buffer,strlen,,,,,,,,,
492,36,1,buffer,strlen,,,,,,,,,
495,25,1,buffer,strlen,,,,,,,,,
567,14,1,buffer,strlen,,,,,,,,,
581,16,1,buffer,strlen,,,,,,,,,
743,20,1,buffer,strlen,,,,,,,,,
970,47,1,buffer,strlen,,,,,,,,,
974,47,1,buffer,strlen,,,,,,,,,
1015,49,1,buffer,strlen,,,,,,,,,
1019,49,1,buffer,strlen,,,,,,,,,
6066,19,1,buffer,strlen,,,,,,,,,
1345,51,1,buffer,strlen,,,,,,,,,
1390,35,1,buffer,strlen,,,,,,,,,
1878,14,1,buffer,strlen,,,,,,,,,
1983,10,1,buffer,strlen,,,,,,,,,
188,63,1,buffer,strlen,,,,,,,,,
195,38,1,buffer,strlen,,,,,,,,,
217,50,1,buffer,strlen,,,,,,,,,
222,38,1,buffer,strlen,,,,,,,,,
214,26,1,buffer,strlen,,,,,,,,,
1330,61,1,buffer,strlen,,,,,,,,,
1335,57,1,buffer,strlen,,,,,,,,,
1338,21,1,buffer,strlen,,,,,,,,,
882,30,1,buffer,strlen,,,,,,,,,
889,56,1,buffer,strlen,,,,,,,,,
892,21,1,buffer,strlen,,,,,,,,,
188,13,1,buffer,strlen,,,,,,,,,
81,84,1,buffer,strlen,,,,,,,,,
82,32,1,buffer,strlen,,,,,,,,,
85,88,1,buffer,strlen,,,,,,,,,
390,28,1,buffer,strlen,,,,,,,,,
393,29,1,buffer,strlen,,,,,,,,,
1016,33,1,buffer,strlen,,,,,,,,,
1471,50,1,buffer,strlen,,,,,,,,,
885,12,1,buffer,strlen,,,,,(int)strlen(string_buffer)),,f2af9ebae284979bbe0a6206c15d39ffaaed9e5a1ae0a81376af0b06626bb60d,,
887,26,1,buffer,strlen,,,string_buffer_size = strlen(formatted) + 12 + 1,,549b5eac6286ddfca37e0109f2db1a75de6bdc9423c750c1e86e83ea95dc157d,,,,
909,15,1,buffer,strlen,,,,,,, (int)strlen(string_buffer)),,f2af9ebae284979bbe0a6206c15d39ffaaed9e5a1ae0a81376af0b06626bb60d
80,57,1,buffer,strlen,,,,,,,,,
940,64,1,buffer,strlen,,,,,,,,,
1940,43,1,buffer,strlen,,,,,,,,,
2192,88,1,buffer,strlen,,,,,,,,,
2799,61,1,buffer,strlen,,,,,,,,,
2804,62,1,buffer,strlen,,,,,,,,,
2807,21,1,buffer,strlen,,,,,,,,,
1039,61,1,buffer,strlen,,,,,,,,,
1044,61,1,buffer,strlen,,,,,,,,,
1047,21,1,buffer,strlen,,,,,,,,,
791,65,1,buffer,strlen,,,,,,,,,
799,75,1,buffer,strlen,,,,,,,,,
666,70,1,buffer,strlen,,,,,,,,,
344,40,1,buffer,strlen,,,,,,,,,
637,49,1,buffer,strlen,,,,,,,,,
639,65,1,buffer,strlen,,,,,,,,,
640,120,1,buffer,strlen,,,,,,,,,
658,80,1,buffer,strlen,,,,,,,,,
658,110,1,buffer,strlen,,,,,,,,,
797,95,1,buffer,strlen,,,,,,,,,
808,79,1,buffer,strlen,,,,,,,,,
819,44,1,buffer,strlen,,,,,,,,,
820,105,1,buffer,strlen,,,,,,,,,
470,22,1,buffer,strlen,,,,,,,,,
543,48,1,buffer,strlen,,,,,,,,,
547,53,1,buffer,strlen,,,,,,,,,
551,61,1,buffer,strlen,,,,,,,,,
555,54,1,buffer,strlen,,,,,,,,,
556,58,1,buffer,strlen,,,,,,,,,
572,16,1,buffer,strlen,,,,,,,,,
579,16,1,buffer,strlen,,,,,,,,,
628,16,1,buffer,strlen,,,,,,,,,
635,16,1,buffer,strlen,,,,,,,,,
662,16,1,buffer,strlen,,,,,,,,,
1393,22,1,buffer,strlen,,,,,,,,,
1417,34,1,buffer,strlen,,,,,,,,,
2668,9,1,buffer,strlen,,,,,,,,,
2669,13,1,buffer,strlen,,,,,,,,,
5391,17,1,buffer,strlen,,,,,,,,,
5392,31,1,buffer,strlen,,,,,,,,,
219,44,1,buffer,strlen,,,,,,,,,
1784,51,1,buffer,strlen,,,,,,,,,
1786,51,1,buffer,strlen,,,,,,,,,
1793,48,1,buffer,strlen,,,,,,,,,
1584,21,1,buffer,strlen,,,,,,,,,
1820,59,1,buffer,strlen,,,,,,,,,
1825,48,1,buffer,strlen,,,,,,,,,
1856,69,1,buffer,strlen,,,,,,,,,
1866,29,1,buffer,strlen,,,,,,,,,
2733,11,1,buffer,strlen,,,,,,,,,
2739,11,1,buffer,strlen,,,,,,,,,
2797,29,1,buffer,strlen,,,,,,,,,
2803,29,1,buffer,strlen,,,,,,,,,
2808,25,1,buffer,strlen,,,,,,,,,
2821,17,1,buffer,strlen,,,,,,,,,
5135,25,1,buffer,strlen,,,,,,,,,
5164,31,1,buffer,strlen,,,,,,,,,
5659,61,1,buffer,strlen,,,,,,,,,
5661,58,1,buffer,strlen,,,,,,,,,
5663,41,1,buffer,strlen,,,,,,,,,
5667,59,1,buffer,strlen,,,,,,,,,
5669,56,1,buffer,strlen,,,,,,,,,
5673,36,1,buffer,strlen,,,,,,,,,
5675,58,1,buffer,strlen,,,,,,,,,
5677,64,1,buffer,strlen,,,,,,,,,
5679,59,1,buffer,strlen,,,,,,,,,
5681,56,1,buffer,strlen,,,,,,,,,
5683,36,1,buffer,strlen,,,,,,,,,
143,17,1,buffer,strlen,,,,,,,,,
239,7,1,buffer,strlen,,,,,,,,,
322,44,1,buffer,strlen,,,,,,,,,
3321,60,1,buffer,strlen,,,,,,,,,
3460,59,1,buffer,strlen,,,,,,,,,
3742,88,1,buffer,strlen,,,,,,,,,
3746,59,1,buffer,strlen,,,,,,,,,
3759,88,1,buffer,strlen,,,,,,,,,
3763,59,1,buffer,strlen,,,,,,,,,
3806,91,1,buffer,strlen,,,,,,,,,
3810,59,1,buffer,strlen,,,,,,,,,
3824,55,1,buffer,strlen,,,,,,,,,
3827,120,1,buffer,strlen,,,,,,,,,
3918,59,1,buffer,strlen,,,,,,,,,
4481,59,1,buffer,strlen,,,,,,,,,
4549,59,1,buffer,strlen,,,,,,,,,
4590,59,1,buffer,strlen,,,,,,,,,
4608,59,1,buffer,strlen,,,,,,,,,
4663,59,1,buffer,strlen,,,,,,,,,
4680,59,1,buffer,strlen,,,,,,,,,
4717,59,1,buffer,strlen,,,,,,,,,
4792,59,1,buffer,strlen,,,,,,,,,
5242,59,1,buffer,strlen,,,,,,,,,
6072,59,1,buffer,strlen,,,,,,,,,
6771,59,1,buffer,strlen,,,,,,,,,
7866,58,1,buffer,strlen,,,,,,,,,
7867,58,1,buffer,strlen,,,,,,,,,
8225,59,1,buffer,strlen,,,,,,,,,
10708,59,1,buffer,strlen,,,,,,,,,
11369,59,1,buffer,strlen,,,,,,,,,
11449,60,1,buffer,strlen,,,,,,,,,
11491,60,1,buffer,strlen,,,,,,,,,
11531,60,1,buffer,strlen,,,,,,,,,
11593,60,1,buffer,strlen,,,,,,,,,
11618,60,1,buffer,strlen,,,,,,,,,
11744,60,1,buffer,strlen,,,,,,,,,
11774,60,1,buffer,strlen,,,,,,,,,
11791,60,1,buffer,strlen,,,,,,,,,
12855,92,1,buffer,strlen,,,,,,,,,
14652,44,1,buffer,strlen,,,,,,,,,
14654,96,1,buffer,strlen,,,,,,,,,
14759,59,1,buffer,strlen,,,,,,,,,
14761,96,1,buffer,strlen,,,,,,,,,
14889,59,1,buffer,strlen,,,,,,,,,
14891,96,1,buffer,strlen,,,,,,,,,
14974,59,1,buffer,strlen,,,,,,,,,
14991,96,1,buffer,strlen,,,,,,,,,
15081,59,1,buffer,strlen,,,,,,,,,
15098,96,1,buffer,strlen,,,,,,,,,
15214,59,1,buffer,strlen,,,,,,,,,
15231,96,1,buffer,strlen,,,,,,,,,
15336,59,1,buffer,strlen,,,,,,,,,
15353,96,1,buffer,strlen,,,,,,,,,
15479,59,1,buffer,strlen,,,,,,,,,
15496,96,1,buffer,strlen,,,,,,,,,
15560,59,1,buffer,strlen,,,,,,,,,
15577,96,1,buffer,strlen,,,,,,,,,
1668,7,1,buffer,strlen,,ef0267fdd6259f440ce324836a961d829ed9a3779473ba051b0125279b140207,,,,,,,
1668,35,1,buffer,strlen,,ef0267fdd6259f440ce324836a961d829ed9a3779473ba051b0125279b140207,,,,,,,
4021,45,1,buffer,strlen,,,,,,,,,
8125,25,1,buffer,strlen,,gulong len = (gulong)strlen(saved_name),,adf97d02874c8df4674c36c0961a66b5dd06e97d1c424437241ba7badd17741a,,,,,
9078,46,1,buffer,strlen,,,,,,,,,
2033,59,1,buffer,strlen,,,,,,,,,
2034,59,1,buffer,strlen,,,,,,,,,
332,9,1,buffer,strlen,,,,,,,,,
339,28,1,buffer,strlen,,,,,,,,,
341,30,1,buffer,strlen,,,,,,,,,
348,31,1,buffer,strlen,,,,,,,,,
587,18,1,buffer,strlen,,,,,,,,,
852,19,1,buffer,strlen,,,,,,,,,
877,19,1,buffer,strlen,,,,,,,,,
906,17,1,buffer,strlen,,,,,,,,,
959,24,1,buffer,strlen,,,,,,,,,
985,21,1,buffer,strlen,,,,,,,,,
1187,25,1,buffer,strlen,,,,,,,,,
860,14,1,buffer,strlen,,e676e70622d90131b0f5b047f2b1c20c8179690b79a6d62de298969478b64f9d,,,,,,,
232,9,1,buffer,strlen,,,,,,,,,
259,9,1,buffer,strlen,,,,,,,,,
447,23,1,buffer,strlen,,,,,,,,,
516,9,1,buffer,strlen,,,,,,,,,
604,30,1,buffer,strlen,,,,,,,,,
871,28,1,buffer,strlen,,,,,,,,,
1141,26,1,buffer,strlen,,,,,,,,,
835,37,1,buffer,strlen,,,,,,,,,
524,32,1,buffer,strlen,,,,,,,,,
664,35,1,buffer,strlen,,,,,,,,,
2242,51,1,buffer,strlen,,,,,,,,,
2244,51,1,buffer,strlen,,,,,,,,,
127,30,1,buffer,strlen,,,,,,,,,
349,75,1,buffer,strlen,,,,,,,,,
398,39,1,buffer,strlen,,,,,,,,,
801,39,1,buffer,strlen,,,,,,,,,
1284,41,1,buffer,strlen,,,,,,,,,
1293,19,1,buffer,strlen,,,,,,,,,
1294,9,1,buffer,strlen,,b81a04d1d2506da4eca14bbf29c9e453d669be28408d0f0227531153037c1022,,,,,,,
1079,58,1,buffer,strlen,,,,,,,,,
2108,17,1,buffer,strlen,,,,,,,,,
2110,94,1,buffer,strlen,,,,,,,,,
5010,17,1,buffer,strlen,,,,,,,,,
606,15,1,buffer,strlen,,ce3f1081deaab4a5ac34b880987eca70eda4fedaac0b9f516aa46f4aa0296847,,,,,,,
92,27,1,buffer,strlen,,,,,,,,,
99,29,1,buffer,strlen,,,,,,,,,
3130,17,1,buffer,strlen,,,,,,,,,
3204,17,1,buffer,strlen,,,,,,,,,
3395,47,1,buffer,strlen,,,,,,,,,
3396,40,1,buffer,strlen,,,,,,,,,
3735,51,1,buffer,strlen,,,,,,,,,
5435,15,1,buffer,strlen,,,,,,,,,
5953,50,1,buffer,strlen,,,,,,,,,
5957,54,1,buffer,strlen,,,,,,,,,
5967,44,1,buffer,strlen,,,,,,,,,
6032,63,1,buffer,strlen,,,,,,,,,
6139,15,1,buffer,strlen,,,,,,,,,
6162,15,1,buffer,strlen,,,,,,,,,
6183,15,1,buffer,strlen,,,,,,,,,
6228,30,1,buffer,strlen,,,,,,,,,
395,56,1,buffer,strlen,,,,,,,,,
4034,15,1,buffer,strlen,,,,,,,,,
441,19,1,buffer,strlen,,,,,,,,,
463,13,1,buffer,sscanf,CWE-120,,,,,,,,
496,13,1,buffer,sscanf,CWE-120,,,,,,,,
798,39,1,buffer,strlen,,,,,,,,,
1416,14,1,buffer,strlen,,,,,,,,,
1418,18,1,buffer,strlen,,8b5a6665277f958bd3d04cc226e2ee076c48753f799241a1dbbc4e2b4da8a6dc,,,,,,,
1458,44,1,buffer,strlen,,,,,,,,,
1459,38,1,buffer,strlen,,,,,,,,,
2711,61,1,buffer,strlen,,,,,,,,,
2716,58,1,buffer,strlen,,,,,,,,,
2719,21,1,buffer,strlen,,,,,,,,,
1622,18,1,buffer,strlen,,,,,,,,,
274,18,1,buffer,strlen,,,,,,,,,
110,18,1,buffer,strlen,,,,,,,,,
6969,77,1,buffer,strlen,,,,,,,,,
342,9,1,buffer,strlen,,,,,,,,,
374,42,1,buffer,strlen,,,,,,,,,
450,87,1,buffer,strlen,,,,,,,,,
454,55,1,buffer,strlen,,,,,,,,,
684,61,1,buffer,strlen,,,,,,,,,
175,14,1,buffer,strlen,,,,,,,,,
256,20,1,buffer,strlen,,,,,,,,,
263,20,1,buffer,strlen,,,,,,,,,
335,23,1,buffer,strlen,,,,,,,,,
1388,32,1,buffer,strlen,,,,,,,,,
308,31,1,buffer,strlen,,,,,,,,,
353,21,1,buffer,strlen,,,,,,,,,
572,48,1,buffer,strlen,,,,,,,,,
725,22,1,buffer,strlen,,,,,,,,,
727,22,1,buffer,strlen,,,,,,,,,
731,22,1,buffer,strlen,,,,,,,,,
733,22,1,buffer,strlen,,,,,,,,,
91,99,1,buffer,strlen,,,,,,,,,
94,38,1,buffer,strlen,,,,,,,,,
95,54,1,buffer,strlen,,,,,,,,,
100,37,1,buffer,strlen,,,,,,,,,
101,53,1,buffer,strlen,,,,,,,,,
254,23,1,buffer,strlen,,cce4d6ffabcfc5e5c849cfe91f6dfa2256fc992553a5b1ee4fd1c75ee77f4482,,,,,,,
227,55,1,buffer,strlen,,,,,,,,,
94,17,1,buffer,strlen,,,,,,,,,
61,46,1,buffer,strlen,,,,,,,,,
63,11,1,buffer,strlen,,,,,,,,,
63,28,1,buffer,strlen,,,,,,,,,
371,9,1,buffer,strlen,,if ((strlen(fv_b->value.protocol.proto_string) != 0) &&,ac1ea53a203c374df84fe286281dbc3bc357912e005dc9175d7968d42140854a,,,,,,
422,9,1,buffer,strlen,,,,,,,,,
47,16,1,buffer,strlen,,return (int)strlen(fv->value.string),,4b78d47986ba57e40203771dac01093aac72b707edb71dcf662e43edadbff66b,,,,,
119,16,1,buffer,strlen,,0a9d7ff996c9898974cd3dbe402eb80a05db35df21f614d2166dbc7a88361d17,,,,,,,
176,6,1,buffer,strlen,,,,,,,,,
207,9,1,buffer,strlen,,,,,,,,,
113,17,1,buffer,strlen,,d79e4b9640b559a4fcb9d15418a5f5c004c8430e55e7fc6211a2171d7d586b51,,,,,,,
251,6,1,buffer,strlen,,,,,,,,,
350,13,1,buffer,strlen,,/* 2 for opening and closing quotes */,d26af515be03370b6618a41ca7c88d037b578e8e5d32ce047bfaa7799dc79728,,,,,,
369,10,1,buffer,strlen,,,3e9b115084eb266a21891189c7ff8856a7dacc7f1166c8c79dc63953eeb882ca,,,,,,
383,13,1,buffer,strlen,,a0b5c5f3d4876474062577307c61be3be5a0935f4a51cdb91fbe9adab7471ddc,,,,,,,
59,17,1,buffer,strlen,,return (int) strlen(uuid_name),,9efa9b6e85ce0956579fc235273710e137a7005f6102b84c00af867da7f35f92,,,,,
189,72,1,buffer,strlen,,,,,,,,,
268,27,1,buffer,strlen,,,,,,,,,
145,22,1,buffer,strlen,,,,,,,,,
1282,6,1,buffer,strlen,,,,,,,,,
59,12,1,buffer,strlen,,,,,,,,,
61,12,1,buffer,strlen,,,,,,,,,
272,17,1,buffer,strlen,,,,,,,,,
64,35,1,buffer,strlen,,,,,,,,,
112,35,1,buffer,strlen,,,,,,,,,
145,31,1,buffer,strlen,,,,,,,,,
156,29,1,buffer,strlen,,,,,,,,,
178,29,1,buffer,strlen,,,,,,,,,
202,38,1,buffer,strlen,,,,,,,,,
314,31,1,buffer,strlen,,,,,,,,,
328,29,1,buffer,strlen,,,,,,,,,
331,30,1,buffer,strlen,,,,,,,,,
1022,44,1,buffer,strlen,,,,,,,,,
1023,21,1,buffer,strlen,,,,,,,,,
1023,62,1,buffer,strlen,,,,,,,,,
3943,30,1,buffer,strlen,,,,,,,,,
3954,10,1,buffer,strlen,,,,,,,,,
4468,49,1,buffer,strlen,,,,,,,,,
4808,15,1,buffer,strlen,,,,,,,,,
4810,17,1,buffer,strlen,,,,,,,,,
4913,15,1,buffer,strlen,,,,,,,,,
4915,17,1,buffer,strlen,,,,,,,,,
263,16,1,buffer,strlen,,,,,,,,,
1115,24,1,buffer,strlen,,,,,,,,,
2128,46,1,buffer,strlen,,,,,,,,,
2139,46,1,buffer,strlen,,,,,,,,,
2176,29,1,buffer,strlen,,,,,,,,,
340,41,1,buffer,wcslen,,,,,,,,,
1036,38,1,buffer,strlen,,,,,,,,,
1042,38,1,buffer,strlen,,,,,,,,,
1045,36,1,buffer,strlen,,,,,,,,,
2488,24,1,buffer,strlen,,for (gint i = (gint)strlen(string), i < length, i++) {,269bc7c55f095d4dcd8b9b12c4e193c960fe8c1c8bbb50796a14a98d80ec5987,,,,
6512,23,1,buffer,strlen,,,,,offset_e = (int)strlen(expr),,0f2af9efcc15c734e7f625d220bcbf9fb5b15919006338c1ca3d0463f801dfe5,,
6567,23,1,buffer,strlen,,,,,offset_e = (int)strlen(expr),,0f2af9efcc15c734e7f625d220bcbf9fb5b15919006338c1ca3d0463f801dfe5,,
6618,23,1,buffer,strlen,,,,,offset_e = (int)strlen(expr),,0f2af9efcc15c734e7f625d220bcbf9fb5b15919006338c1ca3d0463f801dfe5,,
6631,23,1,buffer,strlen,,,,,offset_r = (int)strlen(result),,e9538732f497985c856632b4e114399e8e0884874812768fd85c7882f3f7e8e8,,
6638,23,1,buffer,strlen,,,,,offset_r = (int)strlen(result),,e9538732f497985c856632b4e114399e8e0884874812768fd85c7882f3f7e8e8,,
6644,23,1,buffer,strlen,,,,,offset_r = (int)strlen(result),,e9538732f497985c856632b4e114399e8e0884874812768fd85c7882f3f7e8e8,,
6650,23,1,buffer,strlen,,,,,offset_r = (int)strlen(result),,e9538732f497985c856632b4e114399e8e0884874812768fd85c7882f3f7e8e8,,
6699,23,1,buffer,strlen,,,,,offset_r = (int)strlen(result),,e9538732f497985c856632b4e114399e8e0884874812768fd85c7882f3f7e8e8,,
6712,23,1,buffer,strlen,,,,,offset_r = (int)strlen(result),,e9538732f497985c856632b4e114399e8e0884874812768fd85c7882f3f7e8e8,,
6841,12,1,buffer,strlen,,,f0357a3c1890e8ccd38f278060cf108b16753d488d64cf02c8e5f53da007ac00,,,,,,
10863,18,1,buffer,strlen,, i++) {,7a5cb155c14af6238c6cdb9e155821267a8e73740762da5fd4ec655c7e39b0f1,,,,,,
11127,13,1,buffer,strlen,,else if (strlen(blurb) == 0),1dc7f66bd131f8b716f7ad846c5d98b5e29884c5bd886ad563410ef4aafe225e,,,,,,
11183,21,1,buffer,strlen,,4219943b9cab94deb2b022a51f03af8387713c970f82c186047232a7be503409,,,,,,,
79,36,1,buffer,strlen,,,,,,,,,
180,16,1,buffer,strlen,,,,,,,,,
282,26,1,buffer,strlen,,,,,,,,,
176,20,1,buffer,strlen,,,,len = (guint) strlen(header_val),,e7c70bfaa2a76faeda3d5f0a999af680e10ded3553735c01a85880d33997ee20,,,
121,25,1,buffer,strlen,,,,,,,,,
153,40,1,buffer,strlen,,,,,,,,,
138,26,1,buffer,strlen,,,,,,,,,
90,46,1,buffer,strlen,,,,,,,,,
99,46,1,buffer,strlen,,,,,,,,,
165,25,1,buffer,strlen,,,,,,,,,
81,23,1,buffer,strlen,,,,,,,,,
85,19,1,buffer,strlen,,,,,,,,,
1020,31,1,buffer,strlen,,,,,,,,,
1024,29,1,buffer,strlen,,,,,,,,,
518,40,1,buffer,strlen,,,,,,,,,
1485,18,1,buffer,strlen,,,,,,,,,
1486,18,1,buffer,strlen,,,,,,,,,
1632,38,1,buffer,strlen,,,,,,,,,
1660,38,1,buffer,strlen,,,,,,,,,
346,20,1,buffer,strlen,,,,,,,,,
385,20,1,buffer,strlen,,,,,,,,,
1839,8,1,buffer,sscanf,CWE-120,,,,,,,,
409,25,1,buffer,strlen,,*out_len = (unsigned)strlen((((rec_t*)rec)->field_name)), \,2fc54d83c4dd3a3b398eca8fb78c2c9fed4e88ae5b2cd2dfd1645b2c9ddd9c9b,,,,,
482,24,1,buffer,strlen,, \,e11115f87bd62ed7654a20a2c1b1337b2c3e8a5334de185440ebafafe526a15e,,,,,,
523,23,1,buffer,strlen,,f64d63b63898a51d76c86fb01e3299954b61e3427d54716616b8ac0a06566c5e,,,,,,,
538,23,1,buffer,strlen,,f64d63b63898a51d76c86fb01e3299954b61e3427d54716616b8ac0a06566c5e,,,,,,,
558,23,1,buffer,strlen,,f64d63b63898a51d76c86fb01e3299954b61e3427d54716616b8ac0a06566c5e,,,,,,,
577,23,1,buffer,strlen,,f64d63b63898a51d76c86fb01e3299954b61e3427d54716616b8ac0a06566c5e,,,,,,,
608,25,1,buffer,strlen,,*out_len = (unsigned)strlen(*out_ptr), \,e11115f87bd62ed7654a20a2c1b1337b2c3e8a5334de185440ebafafe526a15e,,,,,
613,23,1,buffer,strlen,,c0b18bc295e6f38b8ea4eff9ab9bf7a28b03bbbd9c889b62a34c78712d5e6167,,,,,,,
632,25,1,buffer,strlen,,*out_len = (unsigned)strlen((((rec_t*)rec)->field_name)), \,2fc54d83c4dd3a3b398eca8fb78c2c9fed4e88ae5b2cd2dfd1645b2c9ddd9c9b,,,,,
655,23,1,buffer,strlen,,f64d63b63898a51d76c86fb01e3299954b61e3427d54716616b8ac0a06566c5e,,,,,,,
680,24,1,buffer,strlen,, \,e11115f87bd62ed7654a20a2c1b1337b2c3e8a5334de185440ebafafe526a15e,,,,,,
701,24,1,buffer,strlen,, \,e11115f87bd62ed7654a20a2c1b1337b2c3e8a5334de185440ebafafe526a15e,,,,,,
186,45,1,buffer,strlen,,,,,,,,,
189,49,1,buffer,strlen,,,,,,,,,
192,50,1,buffer,strlen,,,,,,,,,
195,54,1,buffer,strlen,,,,,,,,,
461,50,1,buffer,strlen,,,,,,,,,
78,23,1,buffer,strlen,,,,,,,,,
142,18,1,buffer,strlen,,,,,,,,,
39,11,1,buffer,strlen,,,,,,,,,
152,15,1,buffer,strlen,,,,,,,,,
155,16,1,buffer,strlen,,,,,,,,,
189,21,1,buffer,strlen,,,,,,,,,
191,15,1,buffer,strlen,,,,,,,,,
194,33,1,buffer,strlen,,,,,,,,,
229,25,1,buffer,strlen,,,,,,,,,
232,19,1,buffer,strlen,,,,,,,,,
236,20,1,buffer,strlen,,,,,,,,,
273,22,1,buffer,strlen,,,,,,,,,
318,15,1,buffer,strlen,,,,,,,,,
1153,14,1,buffer,strlen,,,,,,,,,
1167,14,1,buffer,strlen,,,,,,,,,
613,104,1,buffer,strlen,,,,,,,,,
631,111,1,buffer,strlen,,,,,,,,,
574,44,1,buffer,strlen,,,,,,,,,
492,28,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
254,30,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
858,41,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
1002,39,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
392,31,1,buffer,strlen,,,,,,,,,
979,29,1,buffer,strlen,,,,,,,,,
825,71,1,buffer,strlen,,,,,,,,,
826,78,1,buffer,strlen,,,,,,,,,
877,79,1,buffer,strlen,,,,,,,,,
878,94,1,buffer,strlen,,,,,,,,,
1097,19,1,buffer,strlen,,,,,,,,,
1256,21,1,buffer,strlen,,,,,,,,,
1422,40,1,buffer,strlen,,,,,,,,,
1484,39,1,buffer,strlen,,,,,,,,,
289,50,1,buffer,strlen,,,,,,,,,
328,17,1,buffer,strlen,,,,,,,,,
328,37,1,buffer,strlen,,,,,,,,,
329,32,1,buffer,strlen,,,,,,,,,
644,26,1,buffer,strlen,,,,,,,,,
747,26,1,buffer,strlen,,,,,,,,,
813,26,1,buffer,strlen,,,,,,,,,
1149,33,1,buffer,sscanf,CWE-120,,,,,,,,
1170,41,1,buffer,sscanf,CWE-120,,,,,,,,
1170,83,1,buffer,strlen,,,,,,,,,
1224,33,1,buffer,sscanf,CWE-120,,,,,,,,
1245,33,1,buffer,sscanf,CWE-120,,,,,,,,
1245,75,1,buffer,strlen,,,,,,,,,
2032,64,1,buffer,strlen,,,,,,,,,
2185,64,1,buffer,strlen,,,,,,,,,
2188,64,1,buffer,strlen,,,,,,,,,
166,37,1,buffer,strlen,,,,,,,,,
186,6,1,buffer,strlen,,,,,,,,,
211,7,1,buffer,strlen,,afacf8cc4f7212c827a830f9c664d2a1f597bcfe6e99104cc3115e2255fa9cd0,,,,,,,
214,11,1,buffer,strlen,,size = strlen(*part) / 2,,e7450e26b64a5e2b3fc6b80ba56f78e14c7936db9061cf907493c988a573186b,,,,,
286,51,1,buffer,strlen,,,,,,,,,
288,38,1,buffer,strlen,,,,,,,,,
293,30,1,buffer,strlen,,,,,,,,,
295,10,1,buffer,strlen,,,,,,,,,
357,34,1,buffer,strlen,,,,,,,,,
361,64,1,buffer,strlen,,,,,,,,,
398,38,1,buffer,strlen,,,,,,,,,
624,24,1,buffer,strlen,,,,,,,,,
635,24,1,buffer,strlen,,,,,,,,,
232,53,1,buffer,strlen,,,,,,,,,
334,22,1,buffer,strlen,,,,,,,,,
121,45,1,buffer,strlen,,,,,,,,,
240,44,1,buffer,strlen,,,,,,,,,
241,46,1,buffer,strlen,,,,,,,,,
408,9,1,buffer,strlen,,,if (strlen(optarg) > 0 && optarg[0] == '+') {,decd5fb93d88b5dfe3f128969b0c27c9e529bc1fdf70ae557ca7f8562a223cd2,,,,,
161,47,1,buffer,strlen,,,,,,,,,
463,24,1,buffer,strlen,,,,,,,,,
474,24,1,buffer,strlen,,,,,,,,,
188,25,1,buffer,strlen,,cf27126eae99838eb192487b149d721de533020d4d0c1b212b5805aaf391568b,,,,,,,
267,58,1,buffer,strlen,,bcdb8369ef8bc655260fa7a735b5b83e0ca4d182f564d0b946042c3e965e4ba7,,,,,,,
454,13,1,buffer,strlen,,,,,,,,,
1077,32,1,buffer,strlen,,,,,,,,,
1083,32,1,buffer,strlen,,,,,,,,,
2408,26,1,buffer,strlen,,,,,,,,,
2587,62,1,buffer,strlen,,,,,,,,,
2594,26,1,buffer,strlen,,,,,,,,,
3076,22,1,buffer,strlen,,,,,,,,,
3085,23,1,buffer,strlen,,,,,,,,,
3164,17,1,buffer,strlen,,,,,,,,,
3194,22,1,buffer,strlen,,,,,,,,,
3232,25,1,buffer,strlen,,,,,,,,,
3990,65,1,buffer,strlen,,,,,,,,,
3999,78,1,buffer,strlen,,,,,,,,,
65,26,1,buffer,strlen,,,,,,,,,
75,26,1,buffer,strlen,,,,,,,,,
81,15,1,buffer,strlen,,,,,,,,,
123,27,1,buffer,strlen,,,,,,,,,
136,32,1,buffer,strlen,,,,,,,,,
137,32,1,buffer,strlen,,,,,,,,,
1233,36,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
270,25,1,buffer,strlen,,,,,,,,,
288,25,1,buffer,strlen,,,,,,,,,
597,73,1,buffer,strlen,,,,,,,,,
598,72,1,buffer,strlen,,,,,,,,,
1672,123,1,buffer,strlen,,,,,,,,,
1714,94,1,buffer,strlen,,,,,,,,,
1926,17,1,buffer,strlen,,,,,,,,,
114,9,1,buffer,strlen,,,22d12f8bbe245a82c3444261d856ddcfae28722ed2b81fadb1c40361a6e7bf73,,,,,,
157,10,1,buffer,strlen,,len = strlen(orig),,1b7f8eb5743eda0b7312787f4a76fae46d952a8cf7e42f55ceee2be958eb226f,,,,,
916,32,1,buffer,strlen,,,,,,,,,
947,17,1,buffer,strlen,,ls = (guint) strlen(src->v),,f71a530972178917e6d91d8f18eb2e8158804e2f22d7f3ffbd92687049b3e899,,,,,
