Line,Column,Level,Category,Name,CWEs,,,,,,,
278,14,1,buffer,strlen,,,,,,,/* if there is nothing but white space on the line */,ca482d5378b50d61af9890f65b8a6b7c1ace5816179adab87a5a018606372972
295,30,1,buffer,strlen,,,,,,,,
437,16,1,buffer,strlen,,/* get memory for the IOP's name */,6a4bea1831204d6f15cea162f95e5814ff72820e3c65fa67612d3e7117f5fbc8,,,,,
481,16,1,buffer,strlen,,,/* get memory for that name */,85a0130314fedca5458a02b013f5cd110ce1f004549dbea1b83a5674a5e7414a,,,,
512,15,1,buffer,strlen,,,,/* the prefix length is the length of the string itself */,86ea46d97b96b5f5898b302bb04dee9d1201ffdc1a552607d3c65546f8eba0f3,,,
519,15,1,buffer,strlen,,40f7dbd60b080189e7112b8fdd3c6027efb2a82d957b012d8dab0c1971fe8023,,,,,,
522,2,1,buffer,strncpy,,,,,,,,
523,2,1,buffer,strncpy,,,,,,,,
706,40,1,buffer,strlen,,,,,,,,
853,25,1,buffer,strlen,,,,,,,,
1062,2,1,buffer,strcpy,CWE-120,,,,,,,
202,3,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
536,11,1,buffer,strlen,,,,,,,,
129,8,1,buffer,read,"CWE-120, CWE-20",,,,,,,
370,2,1,buffer,strncpy,,,,,,,,
87,7,1,buffer,read,"CWE-120, CWE-20",,,,,,,
222,8,1,buffer,strncpy,,,,,,,,
344,8,1,buffer,strncpy,,,,,,,,
290,16,1,buffer,_tcslen,,,,,,,,
294,47,1,buffer,_tcslen,,,,,,,,
508,30,1,buffer,strlen,,,,,,,,
515,37,1,buffer,strlen,,,,,,,,
1111,3,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
292,24,1,buffer,strlen,,0f3ae4998eebebcc7293fd69a8826f45d4ad3e1a2480fa24128c410fb819618c,,,,,,
363,11,1,buffer,strlen,,len = strlen(name),,98e4ad3c47c9a38c4b78b8a33620bc59261b9c01f5ecdc43922e3122bb212b40,,,,
845,9,1,buffer,read,"CWE-120, CWE-20",,,,,,,
1063,9,1,buffer,read,"CWE-120, CWE-20",,,,,,,
656,20,1,buffer,strlen,,606bc82430929b98c637000c6e4e7fe38be901b974d90045dba527e3dcf1610f,,,,,,
1853,15,1,buffer,strlen,,,eafbf99c235907a659c19a8e9ad374c9ce15548211fff41b47fbce55dc88160c,,,,,
2107,13,1,buffer,wcslen,,,791b2df245e08466bc11dd22912a557c2d62a25c76e53e63633a302e9ea85570,,,,,
2620,43,1,buffer,strlen,,,,,,,,
2621,17,1,buffer,strlen,,,08475ca6976680d3e4af40d23e276b30cad896ccdda31b44bbdefab0f428533e,,,,,
2621,34,1,buffer,strlen,,,08475ca6976680d3e4af40d23e276b30cad896ccdda31b44bbdefab0f428533e,,,,,
2624,15,1,buffer,strlen,,device += strlen(PCAP_SRC_IF_STRING),,5fdbc0b1337423818c6e8d389a6687e543b06e3c87cce4b8daa2f977a9064904,,,,
87,19,1,buffer,strlen,,,,,,,,
3103,14,1,buffer,getc,"CWE-120, CWE-20",4cf47e7471623ab481df161e506e587625ef7b38e2de1f0b2b1793a282abefed,,,,,,
4938,32,1,buffer,strlen,,,,,,,,
443,14,1,buffer,strlen,,msglen = strlen(errbufptr),,74654b2ee38cccaf2943aadabfed9ad238e7e4520ca0f89ce2683a0350796fcd,,,,
5995,46,1,buffer,strlen,,,,,,,,
474,25,1,buffer,strlen,,,,,,,,
244,9,1,buffer,strlen,,,,,,,,
172,10,1,buffer,strlen,,,,,,,,
176,3,1,buffer,strlen,,,,,,,,
184,5,1,buffer,strncpy,,,,,,,,
301,64,1,buffer,strlen,,,,,,,,
627,45,1,buffer,strlen,,,,,,,,
628,57,1,buffer,strlen,,,,,,,,
641,58,1,buffer,strlen,,,,,,,,
669,55,1,buffer,strlen,,,,,,,,
673,55,1,buffer,strlen,,,,,,,,
675,55,1,buffer,strlen,,,,,,,,
703,60,1,buffer,strlen,,,,,,,,
761,45,1,buffer,strlen,,,,,,,,
762,45,1,buffer,strlen,,,,,,,,
773,50,1,buffer,strlen,,,,,,,,
805,60,1,buffer,strlen,,,,,,,,
809,49,1,buffer,strlen,,,,,,,,
75,13,1,buffer,strlen,,,,,,,,
75,36,1,buffer,strlen,,,,,,,,
97,44,1,buffer,strlen,,,,,,,,
106,47,1,buffer,strlen,,,,,,,,
234,46,1,buffer,strlen,,,,,,,,
237,42,1,buffer,strlen,,,,,,,,
284,50,1,buffer,strlen,,,,,,,,
285,40,1,buffer,strlen,,,,,,,,
294,48,1,buffer,strlen,,,,,,,,
308,43,1,buffer,strlen,,,,,,,,
314,43,1,buffer,strlen,,,,,,,,
322,42,1,buffer,strlen,,,,,,,,
325,42,1,buffer,strlen,,,,,,,,
328,42,1,buffer,strlen,,,,,,,,
338,45,1,buffer,strlen,,,,,,,,
339,29,1,buffer,strlen,,,,,,,,
341,45,1,buffer,strlen,,,,,,,,
344,45,1,buffer,strlen,,,,,,,,
191,9,1,buffer,strlen,,,,,,,,
209,9,1,buffer,strlen,,,,,,,,
166,5,1,buffer,strncpy,,,,,,,,
325,22,1,buffer,strlen,,,,,,,,
782,46,1,buffer,strlen,,,,,,,,
841,27,1,buffer,strlen,,,,,,,,
685,35,1,buffer,strlen,,,,,,,,
386,36,1,buffer,strlen,,,,,,,,
387,37,1,buffer,strlen,,,,,,,,
472,37,1,buffer,strlen,,,,,,,,
640,23,1,buffer,strlen,,,,,,,,
1136,22,1,buffer,strlen,,,,,,,,
1138,23,1,buffer,strlen,,,,,,,,
1575,23,1,buffer,strlen,,,,,,,,
427,30,1,buffer,strlen,,,,,,,,
432,33,1,buffer,strlen,,,,,,,,
446,26,1,buffer,strlen,,,,,,,,
451,29,1,buffer,strlen,,,,,,,,
1117,30,1,buffer,strlen,,,,,,,,
1122,35,1,buffer,strlen,,,,,,,,
1136,26,1,buffer,strlen,,,,,,,,
1141,31,1,buffer,strlen,,,,,,,,
1945,26,1,buffer,strlen,,,,,,,,
1950,43,1,buffer,strlen,,,,,,,,
1966,22,1,buffer,strlen,,,,,,,,
1971,39,1,buffer,strlen,,,,,,,,
3356,16,1,buffer,strlen,,,,,,,,
3380,20,1,buffer,strlen,,,,,,,,
3393,18,1,buffer,strlen,,,,,,,,
3613,13,1,buffer,strlen,,,,,,,,
3639,56,1,buffer,strlen,,,,,,,,
3676,29,1,buffer,strlen,,,,,,,,
3716,56,1,buffer,strlen,,,,,,,,
3753,29,1,buffer,strlen,,,,,,,,
3795,56,1,buffer,strlen,,,,,,,,
3821,29,1,buffer,strlen,,,,,,,,
3850,56,1,buffer,strlen,,,,,,,,
3874,29,1,buffer,strlen,,,,,,,,
3903,56,1,buffer,strlen,,,,,,,,
3928,29,1,buffer,strlen,,,,,,,,
4208,21,1,buffer,strlen,,,,,,,,
4278,46,1,buffer,strlen,,,,,,,,
4283,34,1,buffer,strlen,,,,,,,,
4299,8,1,buffer,strlen,,,,,,,,
142,22,1,buffer,strlen,,,,,,,,
181,42,1,buffer,strlen,,,,,,,,
196,22,1,buffer,strlen,,,,,,,,
433,41,1,buffer,strlen,,,,,,,,
969,55,1,buffer,strlen,,,,,,,,
1078,21,1,buffer,strlen,,,,,,,,
436,36,1,buffer,strlen,,,,,,,,
669,36,1,buffer,strlen,,,,,,,,
75,22,1,buffer,strlen,,,,,,,,
350,18,1,buffer,strlen,,,,,,,,
400,12,1,buffer,strlen,,,,,,,,
763,55,1,buffer,strlen,,,,,,,,
764,37,1,buffer,strlen,,,,,,,,
288,24,1,buffer,strlen,,,,,,,,
694,26,1,buffer,strlen,,,,,,,,
3022,29,1,buffer,strlen,,,,,,,,
3022,54,1,buffer,strlen,,,,,,,,
124,18,1,buffer,strlen,,,,,,,,
1092,31,1,buffer,strlen,,,,,,,,
54,15,1,buffer,strlen,,,,,,,,
61,15,1,buffer,strlen,,,,,,,,
134,44,1,buffer,strlen,,,,,,,,
147,28,1,buffer,strlen,,,,,,,,
149,35,1,buffer,strlen,,,,,,,,
176,23,1,buffer,strlen,,,,,,,,
219,28,1,buffer,strlen,,,,,,,,
229,32,1,buffer,strlen,,,,,,,,
319,23,1,buffer,strlen,,,,,,,,
400,22,1,buffer,strlen,,,,,,,,
406,16,1,buffer,strlen,,,,,,,,
412,24,1,buffer,strlen,,,,,,,,
439,31,1,buffer,strlen,,,,,,,,
492,24,1,buffer,strlen,,,,,,,,
533,38,1,buffer,strlen,,,,,,,,
690,23,1,buffer,strlen,,,,,,,,
766,23,1,buffer,strlen,,,,,,,,
48,47,1,buffer,strlen,,,,,,,,
301,19,1,buffer,strlen,,,,,,,,
859,19,1,buffer,strlen,,,,,,,,
211,26,1,buffer,strlen,,,,,,,,
425,34,1,buffer,strlen,,,,,,,,
1132,25,1,buffer,strlen,,,,,,,,
1135,24,1,buffer,strlen,,,,,,,,
1291,18,1,buffer,strlen,,,,,,,,
823,52,1,buffer,strlen,,,,,,,,
756,33,1,buffer,strlen,,,,,,,,
1615,61,1,buffer,strlen,,,,,,,,
71,38,1,buffer,strlen,,,,,,,,
112,25,1,buffer,strlen,,,,,,,,
458,12,1,buffer,getchar,"CWE-120, CWE-20",,,,,,,
87,13,1,buffer,read,"CWE-120, CWE-20",,,,,,,
115,12,1,buffer,read,"CWE-120, CWE-20",,,,,,,
278,35,1,buffer,strlen,,,,,,,,
146,5,1,buffer,strcpy,CWE-120,,,,,,,
148,5,1,buffer,strcpy,CWE-120,,,,,,,
150,5,1,buffer,strcpy,CWE-120,,,,,,,
152,5,1,buffer,strcpy,CWE-120,,,,,,,
160,7,1,buffer,strlen,,,,,,,,
163,5,1,buffer,strcat,CWE-120,,,,,,,
143,19,1,buffer,strlen,,,,,,,,
390,27,1,buffer,scanf,CWE-120,,,,,,,
609,9,1,buffer,strncpy,,,,,,,,
111,15,1,buffer,strlen,,,,,,,,
115,5,1,buffer,strncpy,,,,,,,,
324,9,1,buffer,strncpy,,,,,,,,
328,18,1,buffer,strlen,,,,,,,,
352,27,1,buffer,scanf,CWE-120,,,,,,,
396,20,1,buffer,strlen,,,,,,,,
151,31,1,buffer,strlen,,,,,,,,
226,27,1,buffer,strlen,,,,,,,,
1249,9,1,buffer,strlen,,,,,,,,
962,30,1,buffer,strlen,,,,,,,,
1101,30,1,buffer,strlen,,,,,,,,
1103,27,1,buffer,strlen,,,,,,,,
1870,33,1,buffer,strlen,,,,,,,,
138,13,1,buffer,strlen,,,,,,,,
332,14,1,buffer,strlen,,,,,,,,
440,15,1,buffer,strncpy,,,,,,,,
514,51,1,buffer,strlen,,,,,,,,
48,11,1,buffer,read,"CWE-120, CWE-20",,,,,,,
199,15,1,buffer,strlen,,,,,,,,
605,38,1,buffer,strlen,,,,,,,,
605,60,1,buffer,strlen,,,,,,,,
611,32,1,buffer,strlen,,,,,,,,
611,54,1,buffer,strlen,,,,,,,,
35,15,1,buffer,read,"CWE-120, CWE-20",,,,,,,
370,11,1,buffer,strlen,,,,,,,,
426,11,1,buffer,strlen,,,,,,,,
524,11,1,buffer,strlen,,,,,,,,
93,24,1,buffer,strlen,,,,,,,,
123,20,1,buffer,strlen,,,,,,,,
180,9,1,buffer,strlen,,,,,,,,
206,24,1,buffer,strlen,,,,,,,,
381,22,1,buffer,strlen,,,,,,,,
480,31,1,buffer,strlen,,,,,,,,
250,18,1,buffer,strlen,,,,,,,,
525,21,1,buffer,strlen,,,,,,,,
465,9,1,buffer,strlen,,,,,,,,
465,24,1,buffer,strlen,,,,,,,,
503,20,1,buffer,strlen,,,,,,,,
505,15,1,buffer,strlen,,,,,,,,
146,29,1,buffer,strlen,,,,,,,,
146,47,1,buffer,strlen,,,,,,,,
147,7,1,buffer,strcat,CWE-120,,,,,,,
228,11,1,buffer,strlen,,,,,,,,
229,19,1,buffer,strlen,,,,,,,,
250,5,1,buffer,strncpy,,,,,,,,
386,6,1,obsolete,usleep,CWE-676,,,,,,,
743,21,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
752,21,1,buffer,getc,"CWE-120, CWE-20",,,,,,,
271,9,1,buffer,strlen,,,,,,,,
280,5,1,buffer,strncpy,,,,,,,,
391,17,1,obsolete,usleep,CWE-676,,,,,,,
448,13,1,obsolete,usleep,CWE-676,,,,,,,
740,24,1,buffer,strlen,,,,,,,,
162,11,1,buffer,read,"CWE-120, CWE-20",,,,,,,
84,29,1,buffer,strlen,,,,,,,,
118,3,1,buffer,strncpy,,,,,,,,
282,14,1,buffer,strlen,,,,,,,,
307,3,1,buffer,strncpy,,,,,,,,
76,6,1,obsolete,usleep,CWE-676,,,,,,,
250,14,1,buffer,strlen,,,,,,,,
77,23,1,buffer,strlen,,,,,,,,
78,23,1,buffer,strlen,,,,,,,,
80,21,1,buffer,strlen,,,,,,,,
82,21,1,buffer,strlen,,,,,,,,
100,23,1,buffer,strlen,,,,,,,,
101,23,1,buffer,strlen,,,,,,,,
103,21,1,buffer,strlen,,,,,,,,
105,21,1,buffer,strlen,,,,,,,,
109,12,1,buffer,strlen,,,,,,,,
110,12,1,buffer,strlen,,,,,,,,
115,12,1,buffer,strncat,CWE-120,,,,,,,
1085,27,1,buffer,strlen,,,,,,,,
1087,10,1,buffer,strlen,,,,,,,,
155,32,1,buffer,strlen,,,,,,,,
177,32,1,buffer,strlen,,,,,,,,
179,29,1,buffer,strlen,,,,,,,,
181,32,1,buffer,strlen,,,,,,,,
187,30,1,buffer,strlen,,,,,,,,
189,27,1,buffer,strlen,,,,,,,,
195,31,1,buffer,strlen,,,,,,,,
197,29,1,buffer,strlen,,,,,,,,
200,30,1,buffer,strlen,,,,,,,,
202,34,1,buffer,strlen,,,,,,,,
204,34,1,buffer,strlen,,,,,,,,
207,31,1,buffer,strlen,,,,,,,,
336,59,1,buffer,strlen,,,,,,,,
579,9,1,buffer,strlen,,,,,,,,
585,15,1,buffer,strlen,,,,,,,,
597,23,1,buffer,strlen,,,,,,,,
603,20,1,buffer,strlen,,,,,,,,
724,20,1,buffer,strlen,,,,,,,,
808,19,1,buffer,strlen,,,,,,,,
1009,17,1,buffer,strncpy,,,,,,,,
520,23,1,buffer,strlen,,,,,,,,
173,11,1,buffer,strlen,,,,,,,,
173,26,1,buffer,strlen,,,,,,,,
324,18,1,buffer,strlen,,,,,,,,
324,34,1,buffer,strlen,,,,,,,,
538,14,1,buffer,read,"CWE-120, CWE-20",,,,,,,
987,17,1,buffer,read,"CWE-120, CWE-20",,,,,,,
797,17,1,buffer,strncpy,,,,,,,,
847,13,1,buffer,strncpy,,,,,,,,
874,51,1,buffer,strlen,,,,,,,,
230,19,1,buffer,read,"CWE-120, CWE-20",,,,,,,
289,45,1,buffer,strlen,,,,,,,,
84,32,1,buffer,strlen,,,,,,,,
807,59,1,buffer,strlen,,,,,,,,
222,23,1,buffer,strlen,,,,,,,,
227,23,1,buffer,strlen,,,,,,,,
102,14,1,buffer,strlen,,,,,,,,
131,11,1,buffer,read,"CWE-120, CWE-20",,,,,,,
232,48,1,buffer,strlen,,,,,,,,
738,11,1,buffer,strlen,,,,,,,,
742,40,1,buffer,strlen,,,,,,,,
816,36,1,buffer,strlen,,,,,,,,
911,15,1,buffer,strlen,,,,,,,,
1702,13,1,buffer,strlen,,,,,,,,
2374,3,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
2384,36,1,buffer,strlen,,,,,,,,
2386,41,1,buffer,strlen,,,,,,,,
1023,32,1,buffer,strlen,,,,,,,,
93,7,1,buffer,strncpy,,,,,,,,
99,5,1,buffer,strncpy,,,,,,,,
110,3,1,buffer,strncpy,,,,,,,,
153,21,1,buffer,strlen,,,,,,,,
173,21,1,buffer,strlen,,,,,,,,
241,27,1,buffer,strlen,,,,,,,,
153,28,1,buffer,read,"CWE-120, CWE-20",,,,,,,
392,19,1,buffer,strlen,,,,,,,,
395,33,1,buffer,strlen,,,,,,,,
420,17,1,buffer,strlen,,,,,,,,
435,23,1,buffer,strlen,,,,,,,,
443,35,1,buffer,strlen,,,,,,,,
812,18,1,buffer,strlen,,,,,,,,
819,19,1,buffer,strlen,,,,,,,,
1008,12,1,buffer,strlen,,,,,,,,
1269,8,1,buffer,strlen,,,,,,,,
1272,14,1,buffer,strlen,,,,,,,,
848,5,1,buffer,strncpy,,,,,,,,
257,15,1,buffer,strlen,,,,,,,,
275,9,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
278,9,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
281,9,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
284,9,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
287,9,1,buffer,strncpy,Risk is low because the source is a constant string.,,,,,,,
295,33,1,buffer,strlen,,,,,,,,
296,8,1,buffer,strlen,,,,,,,,
2194,3,1,buffer,strncpy,,,,,,,,
168,9,1,buffer,strncpy,,,,,,,,
726,75,1,buffer,strlen,,,,,,,,
1279,9,1,buffer,strncpy,,,,,,,,
1281,9,1,buffer,strncpy,Risk is low because the source is a constant character.,,,,,,,
1343,25,1,buffer,strlen,,,,,,,,
1349,31,1,buffer,strlen,,,,,,,,
1353,31,1,buffer,strlen,,,,,,,,
1399,35,1,buffer,strlen,,,,,,,,
1405,35,1,buffer,strlen,,,,,,,,
1446,39,1,buffer,strlen,,,,,,,,
1448,39,1,buffer,strlen,,,,,,,,
1451,35,1,buffer,strlen,,,,,,,,
1458,25,1,buffer,strlen,,,,,,,,
1459,27,1,buffer,strlen,,,,,,,,
151,6,1,buffer,strlen,,,,,,,,
162,8,1,buffer,strlen,,,,,,,,
169,8,1,buffer,strlen,,,,,,,,
172,16,1,buffer,strlen,,,,,,,,
187,14,1,buffer,strlen,,,,,,,,
192,7,1,buffer,strlen,,,,,,,,
196,31,1,buffer,strlen,,,,,,,,
242,16,1,buffer,equal,CWE-126,,,,,,,
244,10,1,buffer,equal,CWE-126,,,,,,,
109,7,1,buffer,strncpy,,,,,,,,
400,5,1,buffer,strncpy,,,,,,,,
487,3,1,buffer,strncpy,,,,,,,,
508,3,1,buffer,strncpy,,,,,,,,
561,4,1,buffer,strncpy,,,,,,,,
653,4,1,buffer,strncpy,,,,,,,,
784,7,1,buffer,strlen,,,,,,,,
841,23,1,buffer,strlen,,,,,,,,
845,23,1,buffer,strlen,,,,,,,,
879,3,1,buffer,strncpy,,,,,,,,
952,5,1,buffer,strncat,CWE-120,,,,,,,
952,45,1,buffer,strlen,,,,,,,,
997,3,1,buffer,strncpy,,,,,,,,
1069,3,1,buffer,strncpy,,,,,,,,
1509,9,1,buffer,strlen,,,,,,,,
1509,26,1,buffer,strlen,,,,,,,,
1537,17,1,buffer,strlen,,,,,,,,
1582,22,1,buffer,strlen,,,,,,,,
1706,9,1,buffer,strlen,,,,,,,,
1728,18,1,buffer,strlen,,,,,,,,
1801,23,1,buffer,strlen,,,,,,,,
307,9,1,buffer,strlen,,,,,,,,
229,7,1,buffer,strlen,,,,,,,,
254,10,1,buffer,read,"CWE-120, CWE-20",,,,,,,
286,17,1,buffer,strlen,,,,,,,,
90,9,1,buffer,strncpy,,,,,,,,
74,5,1,buffer,strlen,,,,,,,,
78,36,1,buffer,strlen,,,,,,,,
88,12,1,buffer,strlen,,24e3fb4f0c5c8575531780c0e1dded3e9022fad434168284e13df5475455e64c,,,,,,
178,8,1,buffer,strlen,,if(strlen(readfile) == 0),d684681c1594e57cd79483209e09b55a2fa2745647491cb6f6e7574c6ad174ff,,,,,
184,7,1,buffer,strlen,,52103e80b13ba3c155ddd2ebe4602707e797b677ce3a9f83c326a3ece49eb497,,,,,,
186,11,1,buffer,read,"CWE-120, CWE-20",,b758bc0439e520eb29f00ee6388f19c5d0900d25bd43191363643ed2986ea9b6,,,,,
190,20,1,buffer,read,"CWE-120, CWE-20",,,,,,,
202,34,1,buffer,read,"CWE-120, CWE-20",,,,,,,
206,35,1,buffer,read,"CWE-120, CWE-20",,,,,,,
209,13,1,buffer,read,"CWE-120, CWE-20",fclose(read),,b3df21947eed755e724a0809120283fafdd55b5b69c3c795ed3edcfe7ad3874a,,,,
87,25,1,buffer,strlen,,,,,,,,
624,18,1,buffer,read,"CWE-120, CWE-20",,,,,,,
637,22,1,buffer,read,"CWE-120, CWE-20",,,,,,,
1184,11,1,buffer,read,"CWE-120, CWE-20",,,,,,,
355,46,1,buffer,strlen,,,,,,,,
105,21,1,buffer,strlen,,,,,,,,
143,20,1,buffer,strlen,,,,,,,,
504,9,1,buffer,strlen,,,,,,,,
520,11,1,buffer,strlen,,,,,,,,
528,11,1,buffer,strlen,,,,,,,,
720,11,1,buffer,strlen,,,,,,,,
904,19,1,buffer,strlen,,,,,,,,
505,7,1,obsolete,usleep,CWE-676,,,,,,,
675,7,1,obsolete,usleep,CWE-676,,,,,,,
3351,12,1,buffer,strlen,,,,,,,,
3360,12,1,buffer,strlen,,,,,,,,
3663,7,1,obsolete,usleep,CWE-676,,,,,,,
151,37,1,buffer,strlen,,,,,,,,
871,16,1,buffer,strlen,,,,,,,,
924,12,1,buffer,strlen,,,,,,,,
932,37,1,buffer,strlen,,,,,,,,
1583,24,1,buffer,strlen,,,,,,,,
1585,28,1,buffer,strlen,,,,,,,,
1589,15,1,buffer,strcat,CWE-120,,,,,,,
1590,13,1,buffer,strncat,CWE-120,,,,,,,
1712,15,1,buffer,strlen,,,,,,,,
2127,11,1,buffer,strncpy,,,,,,,,
2140,11,1,buffer,strncpy,,,,,,,,
2153,11,1,buffer,strncpy,,,,,,,,
2173,11,1,buffer,strncpy,,,,,,,,
135,22,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,
144,17,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,
154,17,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,
161,13,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,
177,17,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,
199,21,1,buffer,strlen,,,,,,,,
200,7,1,buffer,strncat,CWE-120,,,,,,,
201,7,1,buffer,strncat,CWE-120,,,,,,,
205,7,1,buffer,strncat,CWE-120,,,,,,,
206,20,1,buffer,strlen,,,,,,,,
213,7,1,buffer,strncat,CWE-120,,,,,,,
217,21,1,buffer,strlen,,,,,,,,
218,7,1,buffer,strncat,CWE-120,,,,,,,
219,7,1,buffer,strncat,CWE-120,,,,,,,
223,7,1,buffer,strncat,CWE-120,,,,,,,
224,20,1,buffer,strlen,,,,,,,,
231,7,1,buffer,strncat,CWE-120,,,,,,,
235,5,1,buffer,strncat,CWE-120,,,,,,,
236,25,1,buffer,strlen,,,,,,,,
237,7,1,buffer,strncat,CWE-120,,,,,,,
238,7,1,buffer,strncat,CWE-120,,,,,,,
242,7,1,buffer,strncat,CWE-120,,,,,,,
243,21,1,buffer,strlen,,,,,,,,
245,5,1,buffer,strncat,CWE-120,,,,,,,
295,10,1,buffer,strlen,,,,,,,,
522,9,1,buffer,strlen,,,,,,,,
110,11,1,buffer,sscanf,CWE-120,,,,,,,
461,7,1,obsolete,usleep,CWE-676,,,,,,,
694,11,1,obsolete,usleep,CWE-676,,,,,,,
282,12,1,buffer,strlen,,,,,,,,
283,12,1,buffer,strlen,,,,,,,,
672,15,1,buffer,strlen,,,,,,,,
904,16,1,buffer,strlen,,,,,,,,
1657,36,1,buffer,strlen,,,,,,,,
174,11,1,buffer,sscanf,CWE-120,,,,,,,
332,34,1,buffer,read,"CWE-120, CWE-20",,,,,,,
1180,3,1,buffer,strncpy,,,,,,,,
1256,3,1,buffer,strncpy,,,,,,,,
198,5,1,obsolete,usleep,CWE-676,,,,,,,
136,13,1,buffer,strlen,,,,,,,,
452,6,1,buffer,strlen,,,,,,,,
463,8,1,buffer,strlen,,,,,,,,
470,8,1,buffer,strlen,,,,,,,,
473,16,1,buffer,strlen,,,,,,,,
488,14,1,buffer,strlen,,,,,,,,
493,7,1,buffer,strlen,,,,,,,,
497,31,1,buffer,strlen,,,,,,,,
515,28,1,buffer,strlen,,,,,,,,
519,14,1,buffer,strlen,,,,,,,,
189,11,1,buffer,strlen,,,,,,,,
248,11,1,buffer,strlen,,,,,,,,
